Timestamp,HR,HRV,RR,Score,Classification
2026-05-06 17:06:01,68.65,229.24,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,235.71,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,232.02,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,233.32,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.58,230.45,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,229.65,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.58,230.83,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.58,229.63,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.58,228.42,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.65,229.92,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,229.54,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,230.22,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.69,227.71,22.32,100.00,Équilibré
2026-05-06 17:06:02,68.69,228.16,22.32,100.00,Équilibré
2026-05-06 17:06:02,68.65,229.54,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.59,229.45,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,229.46,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,229.45,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.60,230.04,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,229.74,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,230.45,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.66,229.91,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,231.01,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.68,230.15,22.32,100.00,Équilibré
2026-05-06 17:06:02,68.59,230.81,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.64,229.32,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.65,229.91,22.31,100.00,Équilibré
2026-05-06 17:06:02,68.58,230.11,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,230.11,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.58,231.49,22.29,100.00,Équilibré
2026-05-06 17:06:02,68.59,232.87,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,230.44,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,230.48,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.66,230.26,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,232.66,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,232.66,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,231.99,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,231.36,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.66,231.34,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.59,231.96,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.58,231.95,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,231.96,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,232.15,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.58,232.60,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,233.74,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.65,233.53,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,233.53,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,236.03,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,236.04,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,237.34,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.65,236.54,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.59,237.15,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,233.30,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.58,234.13,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,240.99,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,236.48,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.59,234.20,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.69,232.88,22.32,100.00,Équilibré
2026-05-06 17:06:03,68.60,234.02,22.29,100.00,Équilibré
2026-05-06 17:06:03,68.64,233.48,22.31,100.00,Équilibré
2026-05-06 17:06:03,68.64,234.18,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,234.17,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,233.54,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,235.15,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.59,233.20,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.59,235.01,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,234.49,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.59,234.48,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.59,236.68,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,235.12,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.64,235.93,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,233.94,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,233.40,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.63,233.99,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,235.41,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,233.55,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.58,233.79,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,232.49,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.59,229.25,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,231.64,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.64,231.41,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,231.39,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.65,232.41,22.31,100.00,Équilibré
2026-05-06 17:06:04,68.59,235.02,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,230.31,22.29,100.00,Équilibré
2026-05-06 17:06:04,68.58,230.28,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.60,230.27,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.59,231.40,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.58,228.90,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.59,229.86,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.59,229.89,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.59,231.40,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.59,229.04,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.58,231.95,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.58,231.95,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,231.93,22.29,100.00,Équilibré
2026-05-06 17:06:05,68.58,229.90,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,229.06,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,230.16,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,237.45,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,229.65,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,228.23,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,229.41,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,229.40,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,228.79,22.29,100.00,Équilibré
2026-05-06 17:06:05,63.44,227.34,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.69,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,227.89,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,227.35,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.45,226.51,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.45,227.73,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,227.76,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,227.66,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.54,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.84,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.94,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.55,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,226.55,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.45,230.75,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,230.77,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.45,231.58,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.45,232.91,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,233.87,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,233.24,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.43,231.20,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,234.00,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,231.19,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,231.93,22.29,100.00,Équilibré
2026-05-06 17:06:06,63.44,231.48,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.51,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.66,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.35,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.34,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.46,230.56,22.30,100.00,Équilibré
2026-05-06 17:06:07,63.45,231.82,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.34,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.45,230.59,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.85,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.85,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.45,231.84,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,232.08,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,234.68,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,234.68,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.07,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.43,231.08,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.35,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.45,230.77,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.79,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.81,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.44,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.09,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.45,231.06,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.09,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.79,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,231.15,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.45,230.78,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.81,22.29,100.00,Équilibré
2026-05-06 17:06:07,63.44,230.47,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.43,230.45,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,230.42,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,231.80,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.44,230.43,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,230.42,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,232.27,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,229.43,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,229.39,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,228.94,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,229.60,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,229.09,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,230.27,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.45,227.42,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.44,227.35,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,230.28,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,228.81,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.31,227.33,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.34,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.34,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.44,227.26,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.26,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.25,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,228.68,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.36,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,227.51,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.44,228.68,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.44,228.69,22.29,100.00,Équilibré
2026-05-06 17:06:08,70.30,228.34,22.29,100.00,Équilibré
2026-05-06 17:06:08,63.45,228.68,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,228.38,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,228.73,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,229.82,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,227.68,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.43,227.71,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,229.09,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,229.11,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.43,229.90,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,229.51,22.29,100.00,Équilibré
2026-05-06 17:06:09,63.44,231.52,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.29,226.61,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,230.18,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,229.34,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,226.85,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,227.60,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.32,226.79,22.30,100.00,Équilibré
2026-05-06 17:06:09,70.30,227.81,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,229.63,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,230.94,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,230.95,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,232.17,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,230.73,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,230.73,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,233.44,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.29,233.76,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,234.37,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.31,233.73,22.29,100.00,Équilibré
2026-05-06 17:06:09,70.30,233.47,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,232.93,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,232.94,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.31,233.11,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,234.48,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.31,232.90,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,232.92,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,232.73,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.29,234.51,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.29,234.10,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,233.92,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,233.92,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,233.93,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,231.40,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,229.58,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,229.57,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,230.82,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,229.42,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,229.89,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,231.99,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,233.33,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,235.19,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,236.06,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,235.92,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.29,235.61,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.29,236.03,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,235.63,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,235.62,22.29,100.00,Équilibré
2026-05-06 17:06:10,70.30,234.39,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.68,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.55,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,233.15,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.16,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.17,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.04,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,233.96,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,235.39,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.72,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.86,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,236.38,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,236.11,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,236.12,22.29,100.00,Équilibré
2026-05-06 17:06:11,70.30,234.99,22.29,100.00,Équilibré
2026-05-06 17:07:22,106.31,350.63,13.72,75.00,À surveiller
2026-05-06 17:07:22,106.31,354.57,13.72,75.00,À surveiller
2026-05-06 17:07:22,58.30,347.07,13.72,95.00,Équilibré
2026-05-06 17:07:22,106.31,341.27,13.72,75.00,À surveiller
2026-05-06 17:07:22,106.31,336.48,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,337.06,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,330.32,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,326.87,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,333.18,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.32,332.38,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,332.41,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,332.42,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,344.62,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,346.87,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,346.68,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.30,344.44,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,335.28,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.30,335.51,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.31,335.27,17.15,75.00,À surveiller
2026-05-06 17:07:22,106.29,349.50,17.14,75.00,À surveiller
2026-05-06 17:07:22,106.30,349.46,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,347.10,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,334.64,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.67,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.36,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.35,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.66,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,335.54,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,335.53,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,335.52,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,338.64,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,338.66,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,338.38,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,337.26,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,339.94,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.30,341.20,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.34,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.32,332.86,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.30,333.10,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.32,332.86,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,332.65,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,333.05,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,332.67,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,334.51,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,334.60,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,334.60,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,332.66,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,332.44,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,331.02,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,331.03,17.15,75.00,À surveiller
2026-05-06 17:07:23,106.31,331.01,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,331.64,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,338.17,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,338.15,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.32,333.26,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,330.02,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.63,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.32,329.59,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.64,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.30,329.16,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.32,329.59,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.13,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.33,329.05,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.12,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.32,326.37,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.39,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.36,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.39,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.37,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.14,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.40,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.39,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,329.15,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.32,329.12,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.63,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.68,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.67,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.40,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.40,17.15,75.00,À surveiller
2026-05-06 17:07:24,106.31,326.40,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,326.39,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,329.69,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,330.09,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,328.67,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,329.96,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,329.96,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.30,330.00,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,329.70,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.30,327.24,17.14,75.00,À surveiller
2026-05-06 17:07:25,106.32,327.37,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.66,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,329.97,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,328.22,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,328.03,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,327.01,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.01,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.30,327.22,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.55,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.55,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.56,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,327.52,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.55,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,326.40,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.31,327.06,17.15,75.00,À surveiller
2026-05-06 17:07:25,106.32,326.84,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,326.85,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.32,327.04,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,326.86,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,324.62,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.32,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.32,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.05,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.06,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.07,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.32,327.04,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,327.07,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,330.01,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.30,326.02,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.30,327.33,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,325.37,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,325.35,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,324.37,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,324.38,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.30,324.42,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,322.74,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,322.52,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.31,324.20,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.32,326.07,13.72,75.00,À surveiller
2026-05-06 17:07:26,106.30,324.70,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,318.80,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.33,319.35,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.32,321.41,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.30,321.45,17.15,75.00,À surveiller
2026-05-06 17:07:26,106.31,324.66,17.15,75.00,À surveiller
2026-05-06 17:07:27,106.31,324.14,13.72,75.00,À surveiller
2026-05-06 17:07:27,61.73,323.66,13.72,100.00,Équilibré
2026-05-06 17:07:27,106.31,323.67,13.72,75.00,À surveiller
2026-05-06 17:07:27,106.30,324.19,13.72,75.00,À surveiller
2026-05-06 17:07:27,106.31,324.17,13.72,75.00,À surveiller
2026-05-06 17:07:27,106.31,324.18,13.72,75.00,À surveiller
2026-05-06 17:07:27,106.31,324.17,13.72,75.00,À surveiller
2026-05-06 17:07:27,106.31,321.79,13.72,75.00,À surveiller
